Date,Close,,,,,,,,,,,,,,,,,,,,,,,
27/04/2015,33.16,,,,,,,,,,,,,,,,,,,,,,,
28/04/2015,32.64,,,,,,,,,,,,,,,,,,,,,,,
29/04/2015,32.16,,,,,,,,,,,,,,,,,,,,,,,
30/04/2015,31.29,,,,,,,,,,,,,,,,,,,,,,,
1/05/2015,32.24,,,,,,,,,,,,,,,,,,,,,,,
4/05/2015,32.17,,,,,,,,,,,,,,,,,,,,,,,
5/05/2015,31.45,,,,,,,,,,,,,,,,,,,,,,,
6/05/2015,31.25,,,,,,,,,,,,,,,,,,,,,,,
7/05/2015,31.32,,,,,,,,,,,,,,,,,,,,,,,
8/05/2015,31.91,,,,,,,,,,,,,,,,,,,,,,,
11/05/2015,31.58,,,,,,,,,,,,,,,,,,,,,,,
12/05/2015,31.47,,,,,,,,,,,,,,,,,,,,,,,
13/05/2015,31.5,,,,,,,,,,,,,,,,,,,,,,,
14/05/2015,32.24,,,,,,,,,,,,,,,,,,,,,,,
15/05/2015,32.19,,,,,,,,,,,,,,,,,,,,,,,
18/05/2015,32.55,,,,,,,,,,,,,,,,,,,,,,,
19/05/2015,32.52,,,,,,,,,,,,,,,,,,,,,,,
20/05/2015,32.52,,,,,,,,,,,,,,,,,,,,,,,
21/05/2015,32.85,,,,,,,,,,,,,,,,,,,,,,,
22/05/2015,33.14,,,,,,,,,,,,,,,,,,,,,,,
26/05/2015,32.41,,,,,,,,,,,,,,,,,,,,,,,
27/05/2015,33.01,,,,,,,,,,,,,,,,,,,,,,,
28/05/2015,32.95,,,,,,,,,,,,,,,,,,,,,,,
29/05/2015,32.57,,,,,,,,,,,,,,,,,,,,,,,
1/06/2015,32.63,,,,,,,,,,,,,,,,,,,,,,,
2/06/2015,32.49,,,,,,,,,,,,,,,,,,,,,,,
3/06/2015,32.53,,,,,,,,,,,,,,,,,,,,,,,
4/06/2015,32.34,,,,,,,,,,,,,,,,,,,,,,,
5/06/2015,32.16,,,,,,,,,,,,,,,,,,,,,,,
8/06/2015,31.95,,,,,,,,,,,,,,,,,,,,,,,
9/06/2015,31.86,,,,,,,,,,,,,,,,,,,,,,,
10/06/2015,32.22,,,,,,,,,,,,,,,,,,,,,,,
11/06/2015,32.15,,,,,,,,,,,,,,,,,,,,,,,
12/06/2015,31.79,,,,,,,,,,,,,,,,,,,,,,,
15/06/2015,31.73,,,,,,,,,,,,,,,,,,,,,,,
16/06/2015,31.9,,,,,,,,,,,,,,,,,,,,,,,
17/06/2015,31.83,,,,,,,,,,,,,,,,,,,,,,,
18/06/2015,31.97,,,,,,,,,,,,,,,,,,,,,,,
19/06/2015,31.65,,,,,,,,,,,,,,,,,,,,,,,
22/06/2015,31.9,,,,,,,,,,,,,,,,,,,,,,,
23/06/2015,31.76,,,,,,,,,,,,,,,,,,,,,,,
24/06/2015,32.03,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015,31.88,,,,,,,,,,,,,,,,,,,,,,,
26/06/2015,31.69,,,,,,,,,,,,,,,,,,,,,,,
29/06/2015,31.13,,,,,,,,,,,,,,,,,,,,,,,
30/06/2015,31.36,,,,,,,,,,,,,,,,,,,,,,,
1/07/2015,31.65,,,,,,,,,,,,,,,,,,,,,,,
2/07/2015,31.61,,,,,,,,,,,,,,,,,,,,,,,
6/07/2015,31.5,,,,,,,,,,,,,,,,,,,,,,,
7/07/2015,31.42,,,,,,,,,,,,,,,,,,,,,,,
8/07/2015,30.64,,,,,,,,,,,,,,,,,,,,,,,
9/07/2015,30.02,,,,,,,,,,,,,,,,,,,,,,,
10/07/2015,30.82,,,,,,,,,,,,,,,,,,,,,,,
13/07/2015,31.42,,,,,,,,,,,,,,,,,,,,,,,
14/07/2015,31.4,,,,,,,,,,,,,,,,,,,,,,,
15/07/2015,31.71,,,,,,,,,,,,,,,,,,,,,,,
16/07/2015,32.13,,,,,,,,,,,,,,,,,,,,,,,
17/07/2015,32.41,,,,,,,,,,,,,,,,,,,,,,,
20/07/2015,33.02,,,,,,,,,,,,,,,,,,,,,,,
21/07/2015,32.69,,,,,,,,,,,,,,,,,,,,,,,
22/07/2015,31.31,,,,,,,,,,,,,,,,,,,,,,,
23/07/2015,31.29,,,,,,,,,,,,,,,,,,,,,,,
24/07/2015,31.13,,,,,,,,,,,,,,,,,,,,,,,
27/07/2015,30.69,,,,,,,,,,,,,,,,,,,,,,,
28/07/2015,30.85,,,,,,,,,,,,,,,,,,,,,,,
29/07/2015,30.75,,,,,,,,,,,,,,,,,,,,,,,
30/07/2015,30.59,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015,30.33,,,,,,,,,,,,,,,,,,,,,,,
3/08/2015,29.61,,,,,,,,,,,,,,,,,,,,,,,
4/08/2015,28.66,,,,,,,,,,,,,,,,,,,,,,,
5/08/2015,28.85,,,,,,,,,,,,,,,,,,,,,,,
6/08/2015,28.78,,,,,,,,,,,,,,,,,,,,,,,
7/08/2015,28.88,,,,,,,,,,,,,,,,,,,,,,,
10/08/2015,29.93,,,,,,,,,,,,,,,,,,,,,,,
11/08/2015,28.37,,,,,,,,,,,,,,,,,,,,,,,
12/08/2015,28.81,,,,,,,,,,,,,,,,,,,,,,,
13/08/2015,28.79,,,,,,,,,,,,,,,,,,,,,,,
14/08/2015,28.99,,,,,,,,,,,,,,,,,,,,,,,
17/08/2015,29.29,,,,,,,,,,,,,,,,,,,,,,,
18/08/2015,29.13,,,,,,,,,,,,,,,,,,,,,,,
19/08/2015,28.75,,,,,,,,,,,,,,,,,,,,,,,
20/08/2015,28.16,,,,,,,,,,,,,,,,,,,,,,,
21/08/2015,26.44,,,,,,,,,,,,,,,,,,,,,,,
24/08/2015,25.78,,,,,,,,,,,,,,,,,,,,,,,
25/08/2015,25.94,,,,,,,,,,,,,,,,,,,,,,,
26/08/2015,27.42,,,,,,,,,,,,,,,,,,,,,,,
27/08/2015,28.23,,,,,,,,,,,,,,,,,,,,,,,
28/08/2015,28.32,,,,,,,,,,,,,,,,,,,,,,,
31/08/2015,28.19,,,,,,,,,,,,,,,,,,,,,,,
1/09/2015,26.93,,,,,,,,,,,,,,,,,,,,,,,
2/09/2015,28.09,,,,,,,,,,,,,,,,,,,,,,,
3/09/2015,27.59,,,,,,,,,,,,,,,,,,,,,,,
4/09/2015,27.32,,,,,,,,,,,,,,,,,,,,,,,
8/09/2015,28.08,,,,,,,,,,,,,,,,,,,,,,,
9/09/2015,27.54,,,,,,,,,,,,,,,,,,,,,,,
10/09/2015,28.14,,,,,,,,,,,,,,,,,,,,,,,
11/09/2015,28.55,,,,,,,,,,,,,,,,,,,,,,,
14/09/2015,28.83,,,,,,,,,,,,,,,,,,,,,,,
15/09/2015,29.07,,,,,,,,,,,,,,,,,,,,,,,
16/09/2015,29.1,,,,,,,,,,,,,,,,,,,,,,,
17/09/2015,28.48,,,,,,,,,,,,,,,,,,,,,,,
18/09/2015,28.36,,,,,,,,,,,,,,,,,,,,,,,
21/09/2015,28.8,,,,,,,,,,,,,,,,,,,,,,,
22/09/2015,28.35,,,,,,,,,,,,,,,,,,,,,,,
23/09/2015,28.58,,,,,,,,,,,,,,,,,,,,,,,
24/09/2015,28.75,,,,,,,,,,,,,,,,,,,,,,,
25/09/2015,28.68,,,,,,,,,,,,,,,,,,,,,,,
28/09/2015,28.11,,,,,,,,,,,,,,,,,,,,,,,
29/09/2015,27.27,,,,,,,,,,,,,,,,,,,,,,,
30/09/2015,27.58,,,,,,,,,,,,,,,,,,,,,,,
1/10/2015,27.4,,,,,,,,,,,,,,,,,,,,,,,
2/10/2015,27.6,,,,,,,,,,,,,,,,,,,,,,,
5/10/2015,27.7,,,,,,,,,,,,,,,,,,,,,,,
6/10/2015,27.83,,,,,,,,,,,,,,,,,,,,,,,
7/10/2015,27.7,,,,,,,,,,,,,,,,,,,,,,,
8/10/2015,27.38,,,,,,,,,,,,,,,,,,,,,,,
9/10/2015,28.03,,,,,,,,,,,,,,,,,,,,,,,
12/10/2015,27.9,,,,,,,,,,,,,,,,,,,,,,,
13/10/2015,27.95,,,,,,,,,,,,,,,,,,,,,,,
14/10/2015,27.55,,,,,,,,,,,,,,,,,,,,,,,
15/10/2015,27.97,,,,,,,,,,,,,,,,,,,,,,,
16/10/2015,27.76,,,,,,,,,,,,,,,,,,,,,,,
19/10/2015,27.93,,,,,,,,,,,,,,,,,,,,,,,
20/10/2015,28.44,,,,,,,,,,,,,,,,,,,,,,,
21/10/2015,28.44,,,,,,,,,,,,,,,,,,,,,,,
22/10/2015,28.88,,,,,,,,,,,,,,,,,,,,,,,
23/10/2015,29.77,,,,,,,,,,,,,,,,,,,,,,,
26/10/2015,28.82,,,,,,,,,,,,,,,,,,,,,,,
27/10/2015,28.64,,,,,,,,,,,,,,,,,,,,,,,
28/10/2015,29.82,,,,,,,,,,,,,,,,,,,,,,,
29/10/2015,30.13,,,,,,,,,,,,,,,,,,,,,,,
30/10/2015,29.88,,,,,,,,,,,,,,,,,,,,,,,
2/11/2015,30.3,,,,,,,,,,,,,,,,,,,,,,,
3/11/2015,30.64,,,,,,,,,,,,,,,,,,,,,,,
4/11/2015,30.5,,,,,,,,,,,,,,,,,,,,,,,
5/11/2015,30.23,,,,,,,,,,,,,,,,,,,,,,,
6/11/2015,30.27,,,,,,,,,,,,,,,,,,,,,,,
9/11/2015,30.14,,,,,,,,,,,,,,,,,,,,,,,
10/11/2015,29.19,,,,,,,,,,,,,,,,,,,,,,,
11/11/2015,29.03,,,,,,,,,,,,,,,,,,,,,,,
12/11/2015,28.93,,,,,,,,,,,,,,,,,,,,,,,
13/11/2015,28.09,,,,,,,,,,,,,,,,,,,,,,,
16/11/2015,28.54,,,,,,,,,,,,,,,,,,,,,,,
17/11/2015,28.42,,,,,,,,,,,,,,,,,,,,,,,
18/11/2015,29.32,,,,,,,,,,,,,,,,,,,,,,,
19/11/2015,29.7,,,,,,,,,,,,,,,,,,,,,,,
20/11/2015,29.83,,,,,,,,,,,,,,,,,,,,,,,
23/11/2015,29.44,,,,,,,,,,,,,,,,,,,,,,,
24/11/2015,29.72,,,,,,,,,,,,,,,,,,,,,,,
25/11/2015,29.51,,,,,,,,,,,,,,,,,,,,,,,
27/11/2015,29.45,,,,,,,,,,,,,,,,,,,,,,,
30/11/2015,29.58,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015,29.34,,,,,,,,,,,,,,,,,,,,,,,
2/12/2015,29.07,,,,,,,,,,,,,,,,,,,,,,,
3/12/2015,28.8,,,,,,,,,,,,,,,,,,,,,,,
4/12/2015,29.76,,,,,,,,,,,,,,,,,,,,,,,
7/12/2015,29.57,,,,,,,,,,,,,,,,,,,,,,,
8/12/2015,29.56,,,,,,,,,,,,,,,,,,,,,,,
9/12/2015,28.91,,,,,,,,,,,,,,,,,,,,,,,
10/12/2015,29.04,,,,,,,,,,,,,,,,,,,,,,,
11/12/2015,28.3,,,,,,,,,,,,,,,,,,,,,,,
14/12/2015,28.12,,,,,,,,,,,,,,,,,,,,,,,
15/12/2015,27.62,,,,,,,,,,,,,,,,,,,,,,,
16/12/2015,27.84,,,,,,,,,,,,,,,,,,,,,,,
17/12/2015,27.25,,,,,,,,,,,,,,,,,,,,,,,
18/12/2015,26.51,,,,,,,,,,,,,,,,,,,,,,,
21/12/2015,26.83,,,,,,,,,,,,,,,,,,,,,,,
22/12/2015,26.81,,,,,,,,,,,,,,,,,,,,,,,
23/12/2015,27.15,,,,,,,,,,,,,,,,,,,,,,,
24/12/2015,27.01,,,,,,,,,,,,,,,,,,,,,,,
28/12/2015,26.71,,,,,,,,,,,,,,,,,,,,,,,
29/12/2015,27.19,,,,,,,,,,,,,,,,,,,,,,,
30/12/2015,26.83,,,,,,,,,,,,,,,,,,,,,,,
31/12/2015,26.32,,,,,,,,,,,,,,,,,,,,,,,
4/01/2016,26.34,,,,,,,,,,,,,,,,,,,,,,,
5/01/2016,25.68,,,,,,,,,,,,,,,,,,,,,,,
6/01/2016,25.18,,,,,,,,,,,,,,,,,,,,,,,
7/01/2016,24.11,,,,,,,,,,,,,,,,,,,,,,,
8/01/2016,24.24,,,,,,,,,,,,,,,,,,,,,,,
11/01/2016,24.63,,,,,,,,,,,,,,,,,,,,,,,
12/01/2016,24.99,,,,,,,,,,,,,,,,,,,,,,,
13/01/2016,24.35,,,,,,,,,,,,,,,,,,,,,,,
14/01/2016,24.88,,,,,,,,,,,,,,,,,,,,,,,
15/01/2016,24.28,,,,,,,,,,,,,,,,,,,,,,,
19/01/2016,24.17,,,,,,,,,,,,,,,,,,,,,,,
20/01/2016,24.2,,,,,,,,,,,,,,,,,,,,,,,
21/01/2016,24.08,,,,,,,,,,,,,,,,,,,,,,,
22/01/2016,25.36,,,,,,,,,,,,,,,,,,,,,,,
25/01/2016,24.86,,,,,,,,,,,,,,,,,,,,,,,
26/01/2016,25,,,,,,,,,,,,,,,,,,,,,,,
27/01/2016,23.36,,,,,,,,,,,,,,,,,,,,,,,
28/01/2016,23.52,,,,,,,,,,,,,,,,,,,,,,,
29/01/2016,24.34,,,,,,,,,,,,,,,,,,,,,,,
1/02/2016,24.11,,,,,,,,,,,,,,,,,,,,,,,
2/02/2016,23.62,,,,,,,,,,,,,,,,,,,,,,,
3/02/2016,24.09,,,,,,,,,,,,,,,,,,,,,,,
4/02/2016,24.15,,,,,,,,,,,,,,,,,,,,,,,
5/02/2016,23.51,,,,,,,,,,,,,,,,,,,,,,,
8/02/2016,23.75,,,,,,,,,,,,,,,,,,,,,,,
9/02/2016,23.75,,,,,,,,,,,,,,,,,,,,,,,
10/02/2016,23.57,,,,,,,,,,,,,,,,,,,,,,,
11/02/2016,23.43,,,,,,,,,,,,,,,,,,,,,,,
12/02/2016,23.5,,,,,,,,,,,,,,,,,,,,,,,
16/02/2016,24.16,,,,,,,,,,,,,,,,,,,,,,,
17/02/2016,24.53,,,,,,,,,,,,,,,,,,,,,,,
18/02/2016,24.07,,,,,,,,,,,,,,,,,,,,,,,
19/02/2016,24.01,,,,,,,,,,,,,,,,,,,,,,,
22/02/2016,24.22,,,,,,,,,,,,,,,,,,,,,,,
23/02/2016,23.67,,,,,,,,,,,,,,,,,,,,,,,
24/02/2016,24.03,,,,,,,,,,,,,,,,,,,,,,,
25/02/2016,24.19,,,,,,,,,,,,,,,,,,,,,,,
26/02/2016,24.23,,,,,,,,,,,,,,,,,,,,,,,
29/02/2016,24.17,,,,,,,,,,,,,,,,,,,,,,,
1/03/2016,25.13,,,,,,,,,,,,,,,,,,,,,,,
2/03/2016,25.19,,,,,,,,,,,,,,,,,,,,,,,
3/03/2016,25.38,,,,,,,,,,,,,,,,,,,,,,,
4/03/2016,25.75,,,,,,,,,,,,,,,,,,,,,,,
7/03/2016,25.47,,,,,,,,,,,,,,,,,,,,,,,
8/03/2016,25.26,,,,,,,,,,,,,,,,,,,,,,,
9/03/2016,25.28,,,,,,,,,,,,,,,,,,,,,,,
10/03/2016,25.29,,,,,,,,,,,,,,,,,,,,,,,
11/03/2016,25.57,,,,,,,,,,,,,,,,,,,,,,,
14/03/2016,25.63,,,,,,,,,,,,,,,,,,,,,,,
15/03/2016,26.15,,,,,,,,,,,,,,,,,,,,,,,
16/03/2016,26.49,,,,,,,,,,,,,,,,,,,,,,,
17/03/2016,26.45,,,,,,,,,,,,,,,,,,,,,,,
18/03/2016,26.48,,,,,,,,,,,,,,,,,,,,,,,
21/03/2016,26.48,,,,,,,,,,,,,,,,,,,,,,,
22/03/2016,26.68,,,,,,,,,,,,,,,,,,,,,,,
23/03/2016,26.53,,,,,,,,,,,,,,,,,,,,,,,
24/03/2016,26.42,,,,,,,,,,,,,,,,,,,,,,,
28/03/2016,26.3,,,,,,,,,,,,,,,,,,,,,,,
29/03/2016,26.92,,,,,,,,,,,,,,,,,,,,,,,
30/03/2016,27.39,,,,,,,,,,,,,,,,,,,,,,,
31/03/2016,27.25,,,,,,,,,,,,,,,,,,,,,,,
1/04/2016,27.5,,,,,,,,,,,,,,,,,,,,,,,
4/04/2016,27.78,,,,,,,,,,,,,,,,,,,,,,,
5/04/2016,27.45,,,,,,,,,,,,,,,,,,,,,,,
6/04/2016,27.74,,,,,,,,,,,,,,,,,,,,,,,
7/04/2016,27.14,,,,,,,,,,,,,,,,,,,,,,,
8/04/2016,27.17,,,,,,,,,,,,,,,,,,,,,,,
11/04/2016,27.26,,,,,,,,,,,,,,,,,,,,,,,
12/04/2016,27.61,,,,,,,,,,,,,,,,,,,,,,,
13/04/2016,28.01,,,,,,,,,,,,,,,,,,,,,,,
14/04/2016,28.03,,,,,,,,,,,,,,,,,,,,,,,
15/04/2016,27.46,,,,,,,,,,,,,,,,,,,,,,,
18/04/2016,26.87,,,,,,,,,,,,,,,,,,,,,,,
19/04/2016,26.73,,,,,,,,,,,,,,,,,,,,,,,
20/04/2016,26.78,,,,,,,,,,,,,,,,,,,,,,,
21/04/2016,26.49,,,,,,,,,,,,,,,,,,,,,,,
22/04/2016,26.42,,,,,,,,,,,,,,,,,,,,,,,
25/04/2016,26.27,,,,,,,,,,,,,,,,,,,,,,,
26/04/2016,26.09,,,,,,,,,,,,,,,,,,,,,,,
27/04/2016,24.46,,,,,,,,,,,,,,,,,,,,,,,
28/04/2016,23.71,,,,,,,,,,,,,,,,,,,,,,,
29/04/2016,23.44,,,,,,,,,,,,,,,,,,,,,,,
2/05/2016,23.41,,,,,,,,,,,,,,,,,,,,,,,
3/05/2016,23.8,,,,,,,,,,,,,,,,,,,,,,,
4/05/2016,23.55,,,,,,,,,,,,,,,,,,,,,,,
5/05/2016,23.31,,,,,,,,,,,,,,,,,,,,,,,
6/05/2016,23.18,,,,,,,,,,,,,,,,,,,,,,,
9/05/2016,23.2,,,,,,,,,,,,,,,,,,,,,,,
10/05/2016,23.36,,,,,,,,,,,,,,,,,,,,,,,
11/05/2016,23.13,,,,,,,,,,,,,,,,,,,,,,,
12/05/2016,22.59,,,,,,,,,,,,,,,,,,,,,,,
13/05/2016,22.63,,,,,,,,,,,,,,,,,,,,,,,
16/05/2016,23.47,,,,,,,,,,,,,,,,,,,,,,,
17/05/2016,23.37,,,,,,,,,,,,,,,,,,,,,,,
18/05/2016,23.64,,,,,,,,,,,,,,,,,,,,,,,
19/05/2016,23.55,,,,,,,,,,,,,,,,,,,,,,,
20/05/2016,23.81,,,,,,,,,,,,,,,,,,,,,,,
23/05/2016,24.11,,,,,,,,,,,,,,,,,,,,,,,
24/05/2016,24.48,,,,,,,,,,,,,,,,,,,,,,,
25/05/2016,24.91,,,,,,,,,,,,,,,,,,,,,,,
26/05/2016,25.1,,,,,,,,,,,,,,,,,,,,,,,
27/05/2016,25.09,,,,,,,,,,,,,,,,,,,,,,,
31/05/2016,24.97,,,,,,,,,,,,,,,,,,,,,,,
1/06/2016,24.62,,,,,,,,,,,,,,,,,,,,,,,
2/06/2016,24.43,,,,,,,,,,,,,,,,,,,,,,,
3/06/2016,24.48,,,,,,,,,,,,,,,,,,,,,,,
6/06/2016,24.66,,,,,,,,,,,,,,,,,,,,,,,
7/06/2016,24.76,,,,,,,,,,,,,,,,,,,,,,,
8/06/2016,24.74,,,,,,,,,,,,,,,,,,,,,,,
9/06/2016,24.91,,,,,,,,,,,,,,,,,,,,,,,
10/06/2016,24.71,,,,,,,,,,,,,,,,,,,,,,,
13/06/2016,24.34,,,,,,,,,,,,,,,,,,,,,,,
14/06/2016,24.37,,,,,,,,,,,,,,,,,,,,,,,
15/06/2016,24.29,,,,,,,,,,,,,,,,,,,,,,,
16/06/2016,24.39,,,,,,,,,,,,,,,,,,,,,,,
17/06/2016,23.83,,,,,,,,,,,,,,,,,,,,,,,
20/06/2016,23.78,,,,,,,,,,,,,,,,,,,,,,,
21/06/2016,23.98,,,,,,,,,,,,,,,,,,,,,,,
22/06/2016,23.89,,,,,,,,,,,,,,,,,,,,,,,
23/06/2016,24.03,,,,,,,,,,,,,,,,,,,,,,,
24/06/2016,23.35,,,,,,,,,,,,,,,,,,,,,,,
27/06/2016,23.01,,,,,,,,,,,,,,,,,,,,,,,
28/06/2016,23.4,,,,,,,,,,,,,,,,,,,,,,,
29/06/2016,23.6,,,,,,,,,,,,,,,,,,,,,,,
30/06/2016,23.9,,,,,,,,,,,,,,,,,,,,,,,
1/07/2016,23.97,,,,,,,,,,,,,,,,,,,,,,,
5/07/2016,23.75,,,,,,,,,,,,,,,,,,,,,,,
6/07/2016,23.88,,,,,,,,,,,,,,,,,,,,,,,
7/07/2016,23.99,,,,,,,,,,,,,,,,,,,,,,,
8/07/2016,24.17,,,,,,,,,,,,,,,,,,,,,,,
11/07/2016,24.25,,,,,,,,,,,,,,,,,,,,,,,
12/07/2016,24.36,,,,,,,,,,,,,,,,,,,,,,,
13/07/2016,24.22,,,,,,,,,,,,,,,,,,,,,,,
14/07/2016,24.7,,,,,,,,,,,,,,,,,,,,,,,
15/07/2016,24.7,,,,,,,,,,,,,,,,,,,,,,,
18/07/2016,24.96,,,,,,,,,,,,,,,,,,,,,,,
19/07/2016,24.97,,,,,,,,,,,,,,,,,,,,,,,
20/07/2016,24.99,,,,,,,,,,,,,,,,,,,,,,,
21/07/2016,24.86,,,,,,,,,,,,,,,,,,,,,,,
22/07/2016,24.67,,,,,,,,,,,,,,,,,,,,,,,
25/07/2016,24.34,,,,,,,,,,,,,,,,,,,,,,,
26/07/2016,24.17,,,,,,,,,,,,,,,,,,,,,,,
27/07/2016,25.74,,,,,,,,,,,,,,,,,,,,,,,
28/07/2016,26.09,,,,,,,,,,,,,,,,,,,,,,,
29/07/2016,26.05,,,,,,,,,,,,,,,,,,,,,,,
1/08/2016,26.51,,,,,,,,,,,,,,,,,,,,,,,
2/08/2016,26.12,,,,,,,,,,,,,,,,,,,,,,,
3/08/2016,26.45,,,,,,,,,,,,,,,,,,,,,,,
4/08/2016,26.47,,,,,,,,,,,,,,,,,,,,,,,
5/08/2016,26.87,,,,,,,,,,,,,,,,,,,,,,,
8/08/2016,27.09,,,,,,,,,,,,,,,,,,,,,,,
9/08/2016,27.2,,,,,,,,,,,,,,,,,,,,,,,
10/08/2016,27,,,,,,,,,,,,,,,,,,,,,,,
11/08/2016,26.98,,,,,,,,,,,,,,,,,,,,,,,
12/08/2016,27.05,,,,,,,,,,,,,,,,,,,,,,,
15/08/2016,27.37,,,,,,,,,,,,,,,,,,,,,,,
16/08/2016,27.35,,,,,,,,,,,,,,,,,,,,,,,
17/08/2016,27.31,,,,,,,,,,,,,,,,,,,,,,,
18/08/2016,27.27,,,,,,,,,,,,,,,,,,,,,,,
19/08/2016,27.34,,,,,,,,,,,,,,,,,,,,,,,
22/08/2016,27.13,,,,,,,,,,,,,,,,,,,,,,,
23/08/2016,27.21,,,,,,,,,,,,,,,,,,,,,,,
24/08/2016,27.01,,,,,,,,,,,,,,,,,,,,,,,
25/08/2016,26.89,,,,,,,,,,,,,,,,,,,,,,,
26/08/2016,26.74,,,,,,,,,,,,,,,,,,,,,,,
29/08/2016,26.71,,,,,,,,,,,,,,,,,,,,,,,
30/08/2016,26.5,,,,,,,,,,,,,,,,,,,,,,,
31/08/2016,26.53,,,,,,,,,,,,,,,,,,,,,,,
1/09/2016,26.68,,,,,,,,,,,,,,,,,,,,,,,
2/09/2016,26.93,,,,,,,,,,,,,,,,,,,,,,,
6/09/2016,26.93,,,,,,,,,,,,,,,,,,,,,,,
7/09/2016,27.09,,,,,,,,,,,,,,,,,,,,,,,
8/09/2016,26.38,,,,,,,,,,,,,,,,,,,,,,,
9/09/2016,25.78,,,,,,,,,,,,,,,,,,,,,,,
12/09/2016,26.36,,,,,,,,,,,,,,,,,,,,,,,
13/09/2016,26.99,,,,,,,,,,,,,,,,,,,,,,,
14/09/2016,27.94,,,,,,,,,,,,,,,,,,,,,,,
15/09/2016,28.89,,,,,,,,,,,,,,,,,,,,,,,
16/09/2016,28.73,,,,,,,,,,,,,,,,,,,,,,,
19/09/2016,28.4,,,,,,,,,,,,,,,,,,,,,,,
20/09/2016,28.39,,,,,,,,,,,,,,,,,,,,,,,
21/09/2016,28.39,,,,,,,,,,,,,,,,,,,,,,,
22/09/2016,28.66,,,,,,,,,,,,,,,,,,,,,,,
23/09/2016,28.18,,,,,,,,,,,,,,,,,,,,,,,
26/09/2016,28.22,,,,,,,,,,,,,,,,,,,,,,,
27/09/2016,28.27,,,,,,,,,,,,,,,,,,,,,,,
28/09/2016,28.49,,,,,,,,,,,,,,,,,,,,,,,
29/09/2016,28.05,,,,,,,,,,,,,,,,,,,,,,,
30/09/2016,28.26,,,,,,,,,,,,,,,,,,,,,,,
3/10/2016,28.13,,,,,,,,,,,,,,,,,,,,,,,
4/10/2016,28.25,,,,,,,,,,,,,,,,,,,,,,,
5/10/2016,28.26,,,,,,,,,,,,,,,,,,,,,,,
6/10/2016,28.47,,,,,,,,,,,,,,,,,,,,,,,
7/10/2016,28.52,,,,,,,,,,,,,,,,,,,,,,,
10/10/2016,29.01,,,,,,,,,,,,,,,,,,,,,,,
11/10/2016,29.08,,,,,,,,,,,,,,,,,,,,,,,
12/10/2016,29.34,,,,,,,,,,,,,,,,,,,,,,,
13/10/2016,29.25,,,,,,,,,,,,,,,,,,,,,,,
14/10/2016,29.41,,,,,,,,,,,,,,,,,,,,,,,
17/10/2016,29.39,,,,,,,,,,,,,,,,,,,,,,,
18/10/2016,29.37,,,,,,,,,,,,,,,,,,,,,,,
19/10/2016,29.28,,,,,,,,,,,,,,,,,,,,,,,
20/10/2016,29.27,,,,,,,,,,,,,,,,,,,,,,,
21/10/2016,29.15,,,,,,,,,,,,,,,,,,,,,,,
24/10/2016,29.41,,,,,,,,,,,,,,,,,,,,,,,
25/10/2016,29.56,,,,,,,,,,,,,,,,,,,,,,,
26/10/2016,28.9,,,,,,,,,,,,,,,,,,,,,,,
27/10/2016,28.62,,,,,,,,,,,,,,,,,,,,,,,
28/10/2016,28.43,,,,,,,,,,,,,,,,,,,,,,,
31/10/2016,28.39,,,,,,,,,,,,,,,,,,,,,,,
1/11/2016,27.87,,,,,,,,,,,,,,,,,,,,,,,
2/11/2016,27.9,,,,,,,,,,,,,,,,,,,,,,,
3/11/2016,27.46,,,,,,,,,,,,,,,,,,,,,,,
4/11/2016,27.21,,,,,,,,,,,,,,,,,,,,,,,
7/11/2016,27.6,,,,,,,,,,,,,,,,,,,,,,,
8/11/2016,27.77,,,,,,,,,,,,,,,,,,,,,,,
9/11/2016,27.72,,,,,,,,,,,,,,,,,,,,,,,
10/11/2016,26.95,,,,,,,,,,,,,,,,,,,,,,,
11/11/2016,27.11,,,,,,,,,,,,,,,,,,,,,,,
14/11/2016,26.43,,,,,,,,,,,,,,,,,,,,,,,
15/11/2016,26.78,,,,,,,,,,,,,,,,,,,,,,,
16/11/2016,27.5,,,,,,,,,,,,,,,,,,,,,,,
17/11/2016,27.49,,,,,,,,,,,,,,,,,,,,,,,
18/11/2016,27.52,,,,,,,,,,,,,,,,,,,,,,,
21/11/2016,27.93,,,,,,,,,,,,,,,,,,,,,,,
22/11/2016,27.95,,,,,,,,,,,,,,,,,,,,,,,
23/11/2016,27.81,,,,,,,,,,,,,,,,,,,,,,,
25/11/2016,27.95,,,,,,,,,,,,,,,,,,,,,,,
28/11/2016,27.89,,,,,,,,,,,,,,,,,,,,,,,
29/11/2016,27.87,,,,,,,,,,,,,,,,,,,,,,,
30/11/2016,27.63,,,,,,,,,,,,,,,,,,,,,,,
1/12/2016,27.37,,,,,,,,,,,,,,,,,,,,,,,
2/12/2016,27.48,,,,,,,,,,,,,,,,,,,,,,,
5/12/2016,27.28,,,,,,,,,,,,,,,,,,,,,,,
6/12/2016,27.49,,,,,,,,,,,,,,,,,,,,,,,
7/12/2016,27.76,,,,,,,,,,,,,,,,,,,,,,,
8/12/2016,28.03,,,,,,,,,,,,,,,,,,,,,,,
