Date,Close,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2015 16:00,440.84,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2015 16:00,440.1,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2015 16:00,438.1,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2015 16:00,429.86,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2015 16:00,434.09,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2015 16:00,437.39,,,,,,,,,,,,,,,,,,,,,,,,
2/07/2015 16:00,437.71,,,,,,,,,,,,,,,,,,,,,,,,
6/07/2015 16:00,436.04,,,,,,,,,,,,,,,,,,,,,,,,
7/07/2015 16:00,436.72,,,,,,,,,,,,,,,,,,,,,,,,
8/07/2015 16:00,429.7,,,,,,,,,,,,,,,,,,,,,,,,
9/07/2015 16:00,434.39,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2015 16:00,443.51,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2015 16:00,455.57,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2015 16:00,465.57,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2015 16:00,461.19,,,,,,,,,,,,,,,,,,,,,,,,
16/07/2015 16:00,475.48,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2015 16:00,483.01,,,,,,,,,,,,,,,,,,,,,,,,
20/07/2015 16:00,488.1,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2015 16:00,488,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2015 16:00,488.27,,,,,,,,,,,,,,,,,,,,,,,,
23/07/2015 16:00,482.18,,,,,,,,,,,,,,,,,,,,,,,,
24/07/2015 16:00,529.42,,,,,,,,,,,,,,,,,,,,,,,,
27/07/2015 16:00,531.41,,,,,,,,,,,,,,,,,,,,,,,,
28/07/2015 16:00,526.03,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2015 16:00,529,,,,,,,,,,,,,,,,,,,,,,,,
30/07/2015 16:00,536.76,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:00,536.15,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2015 16:00,535.03,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2015 16:00,531.9,,,,,,,,,,,,,,,,,,,,,,,,
5/08/2015 16:00,537.01,,,,,,,,,,,,,,,,,,,,,,,,
6/08/2015 16:00,529.46,,,,,,,,,,,,,,,,,,,,,,,,
7/08/2015 16:00,522.62,,,,,,,,,,,,,,,,,,,,,,,,
10/08/2015 16:00,524,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2015 16:00,527.46,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2015 16:00,525.91,,,,,,,,,,,,,,,,,,,,,,,,
13/08/2015 16:00,529.66,,,,,,,,,,,,,,,,,,,,,,,,
14/08/2015 16:00,531.52,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2015 16:00,535.22,,,,,,,,,,,,,,,,,,,,,,,,
18/08/2015 16:00,535.02,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2015 16:00,532.92,,,,,,,,,,,,,,,,,,,,,,,,
20/08/2015 16:00,515.78,,,,,,,,,,,,,,,,,,,,,,,,
21/08/2015 16:00,494.47,,,,,,,,,,,,,,,,,,,,,,,,
24/08/2015 16:00,463.37,,,,,,,,,,,,,,,,,,,,,,,,
25/08/2015 16:00,466.37,,,,,,,,,,,,,,,,,,,,,,,,
26/08/2015 16:00,500.77,,,,,,,,,,,,,,,,,,,,,,,,
27/08/2015 16:00,518.37,,,,,,,,,,,,,,,,,,,,,,,,
28/08/2015 16:00,518.01,,,,,,,,,,,,,,,,,,,,,,,,
31/08/2015 16:00,512.89,,,,,,,,,,,,,,,,,,,,,,,,
1/09/2015 16:00,496.54,,,,,,,,,,,,,,,,,,,,,,,,
2/09/2015 16:00,510.55,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2015 16:00,504.72,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2015 16:00,499,,,,,,,,,,,,,,,,,,,,,,,,
8/09/2015 16:00,517.54,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2015 16:00,516.89,,,,,,,,,,,,,,,,,,,,,,,,
10/09/2015 16:00,522.24,,,,,,,,,,,,,,,,,,,,,,,,
11/09/2015 16:00,529.44,,,,,,,,,,,,,,,,,,,,,,,,
14/09/2015 16:00,521.38,,,,,,,,,,,,,,,,,,,,,,,,
15/09/2015 16:00,522.37,,,,,,,,,,,,,,,,,,,,,,,,
16/09/2015 16:00,527.39,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2015 16:00,538.87,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2015 16:00,540.26,,,,,,,,,,,,,,,,,,,,,,,,
21/09/2015 16:00,548.39,,,,,,,,,,,,,,,,,,,,,,,,
22/09/2015 16:00,538.4,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2015 16:00,536.07,,,,,,,,,,,,,,,,,,,,,,,,
24/09/2015 16:00,533.75,,,,,,,,,,,,,,,,,,,,,,,,
25/09/2015 16:00,524.25,,,,,,,,,,,,,,,,,,,,,,,,
28/09/2015 16:00,504.06,,,,,,,,,,,,,,,,,,,,,,,,
29/09/2015 16:00,496.07,,,,,,,,,,,,,,,,,,,,,,,,
30/09/2015 16:00,511.89,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2015 16:00,520.72,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2015 16:00,532.54,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2015 16:00,543.68,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2015 16:00,537.48,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2015 16:00,541.94,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2015 16:00,533.16,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2015 16:00,539.8,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2015 16:00,550.19,,,,,,,,,,,,,,,,,,,,,,,,
13/10/2015 16:00,548.9,,,,,,,,,,,,,,,,,,,,,,,,
14/10/2015 16:00,544.83,,,,,,,,,,,,,,,,,,,,,,,,
15/10/2015 16:00,562.44,,,,,,,,,,,,,,,,,,,,,,,,
16/10/2015 16:00,570.76,,,,,,,,,,,,,,,,,,,,,,,,
19/10/2015 16:00,573.15,,,,,,,,,,,,,,,,,,,,,,,,
20/10/2015 16:00,560.88,,,,,,,,,,,,,,,,,,,,,,,,
21/10/2015 16:00,555.77,,,,,,,,,,,,,,,,,,,,,,,,
22/10/2015 16:00,563.91,,,,,,,,,,,,,,,,,,,,,,,,
23/10/2015 16:00,599.03,,,,,,,,,,,,,,,,,,,,,,,,
26/10/2015 16:00,608.61,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2015 16:00,611.01,,,,,,,,,,,,,,,,,,,,,,,,
28/10/2015 16:00,617.1,,,,,,,,,,,,,,,,,,,,,,,,
29/10/2015 16:00,626.55,,,,,,,,,,,,,,,,,,,,,,,,
30/10/2015 16:00,625.9,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2015 16:00,628.35,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2015 16:00,625.31,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2015 16:00,640.95,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2015 16:00,655.65,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2015 16:00,659.37,,,,,,,,,,,,,,,,,,,,,,,,
9/11/2015 16:00,655.49,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2015 16:00,659.68,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2015 16:00,673.25,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2015 16:00,665.6,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2015 16:00,642.35,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2015 16:00,647.81,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2015 16:00,643.3,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2015 16:00,663.54,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2015 16:00,661.27,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2015 16:00,668.45,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2015 16:00,678.99,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2015 16:00,671.15,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2015 16:00,675.34,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2015 16:00,673.26,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2015 16:00,664.8,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 16:00,679.06,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2015 16:00,676.01,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2015 16:00,666.25,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2015 16:00,672.64,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2015 16:00,669.83,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2015 16:00,677.33,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2015 16:00,664.79,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2015 16:00,662.32,,,,,,,,,,,,,,,,,,,,,,,,
11/12/2015 16:00,640.15,,,,,,,,,,,,,,,,,,,,,,,,
14/12/2015 16:00,657.91,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2015 16:00,658.64,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2015 16:00,675.77,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2015 16:00,670.65,,,,,,,,,,,,,,,,,,,,,,,,
18/12/2015 16:00,664.14,,,,,,,,,,,,,,,,,,,,,,,,
21/12/2015 16:00,664.51,,,,,,,,,,,,,,,,,,,,,,,,
22/12/2015 16:00,663.15,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2015 16:00,663.7,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2015 16:00,662.79,,,,,,,,,,,,,,,,,,,,,,,,
28/12/2015 16:00,675.2,,,,,,,,,,,,,,,,,,,,,,,,
29/12/2015 16:00,693.97,,,,,,,,,,,,,,,,,,,,,,,,
30/12/2015 16:00,689.07,,,,,,,,,,,,,,,,,,,,,,,,
31/12/2015 16:00,675.89,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2016 16:00,636.99,,,,,,,,,,,,,,,,,,,,,,,,
5/01/2016 16:00,633.79,,,,,,,,,,,,,,,,,,,,,,,,
6/01/2016 16:00,632.65,,,,,,,,,,,,,,,,,,,,,,,,
7/01/2016 16:00,607.94,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2016 16:00,607.05,,,,,,,,,,,,,,,,,,,,,,,,
11/01/2016 16:00,617.74,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2016 16:00,617.89,,,,,,,,,,,,,,,,,,,,,,,,
13/01/2016 16:00,581.81,,,,,,,,,,,,,,,,,,,,,,,,
14/01/2016 16:00,593,,,,,,,,,,,,,,,,,,,,,,,,
15/01/2016 16:00,570.18,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2016 16:00,574.48,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2016 16:00,571.77,,,,,,,,,,,,,,,,,,,,,,,,
21/01/2016 16:00,575.02,,,,,,,,,,,,,,,,,,,,,,,,
22/01/2016 16:00,596.38,,,,,,,,,,,,,,,,,,,,,,,,
25/01/2016 16:00,596.53,,,,,,,,,,,,,,,,,,,,,,,,
26/01/2016 16:00,601.25,,,,,,,,,,,,,,,,,,,,,,,,
27/01/2016 16:00,583.35,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2016 16:00,635.35,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2016 16:00,587,,,,,,,,,,,,,,,,,,,,,,,,
1/02/2016 16:00,574.81,,,,,,,,,,,,,,,,,,,,,,,,
2/02/2016 16:00,552.1,,,,,,,,,,,,,,,,,,,,,,,,
3/02/2016 16:00,531.07,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2016 16:00,536.26,,,,,,,,,,,,,,,,,,,,,,,,
5/02/2016 16:00,502.13,,,,,,,,,,,,,,,,,,,,,,,,
8/02/2016 16:00,488.1,,,,,,,,,,,,,,,,,,,,,,,,
9/02/2016 16:00,482.07,,,,,,,,,,,,,,,,,,,,,,,,
10/02/2016 16:00,490.48,,,,,,,,,,,,,,,,,,,,,,,,
11/02/2016 16:00,503.82,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2016 16:00,507.08,,,,,,,,,,,,,,,,,,,,,,,,
16/02/2016 16:00,521.1,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2016 16:00,534.1,,,,,,,,,,,,,,,,,,,,,,,,
18/02/2016 16:00,525,,,,,,,,,,,,,,,,,,,,,,,,
19/02/2016 16:00,534.9,,,,,,,,,,,,,,,,,,,,,,,,
22/02/2016 16:00,559.5,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2016 16:00,552.94,,,,,,,,,,,,,,,,,,,,,,,,
24/02/2016 16:00,554.04,,,,,,,,,,,,,,,,,,,,,,,,
25/02/2016 16:00,555.15,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2016 16:00,555.23,,,,,,,,,,,,,,,,,,,,,,,,
29/02/2016 16:00,552.52,,,,,,,,,,,,,,,,,,,,,,,,
1/03/2016 16:00,579.04,,,,,,,,,,,,,,,,,,,,,,,,
2/03/2016 16:00,580.21,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2016 16:00,577.49,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2016 16:00,575.14,,,,,,,,,,,,,,,,,,,,,,,,
7/03/2016 16:00,562.8,,,,,,,,,,,,,,,,,,,,,,,,
8/03/2016 16:00,560.26,,,,,,,,,,,,,,,,,,,,,,,,
9/03/2016 16:00,559.47,,,,,,,,,,,,,,,,,,,,,,,,
10/03/2016 16:00,558.93,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2016 16:00,569.61,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2016 16:00,573.37,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2016 16:00,577.02,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2016 16:00,574.27,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2016 16:00,559.44,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2016 16:00,552.08,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2016 16:00,553.98,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2016 16:00,560.48,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2016 16:00,569.63,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2016 16:00,582.95,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2016 16:00,579.87,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2016 16:00,593.86,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2016 16:00,598.69,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2016 16:00,593.64,,,,,,,,,,,,,,,,,,,,,,,,
1/04/2016 16:00,598.5,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2016 16:00,593.19,,,,,,,,,,,,,,,,,,,,,,,,
5/04/2016 16:00,586.14,,,,,,,,,,,,,,,,,,,,,,,,
6/04/2016 16:00,602.08,,,,,,,,,,,,,,,,,,,,,,,,
7/04/2016 16:00,591.43,,,,,,,,,,,,,,,,,,,,,,,,
8/04/2016 16:00,594.6,,,,,,,,,,,,,,,,,,,,,,,,
11/04/2016 16:00,595.93,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2016 16:00,603.17,,,,,,,,,,,,,,,,,,,,,,,,
13/04/2016 16:00,614.82,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2016 16:00,620.75,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2016 16:00,625.89,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2016 16:00,635.35,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2016 16:00,627.9,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2016 16:00,632.99,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2016 16:00,631,,,,,,,,,,,,,,,,,,,,,,,,
22/04/2016 16:00,620.5,,,,,,,,,,,,,,,,,,,,,,,,
25/04/2016 16:00,626.2,,,,,,,,,,,,,,,,,,,,,,,,
26/04/2016 16:00,616.88,,,,,,,,,,,,,,,,,,,,,,,,
27/04/2016 16:00,606.57,,,,,,,,,,,,,,,,,,,,,,,,
28/04/2016 16:00,602,,,,,,,,,,,,,,,,,,,,,,,,
29/04/2016 16:00,659.59,,,,,,,,,,,,,,,,,,,,,,,,
2/05/2016 16:00,683.85,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2016 16:00,671.32,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2016 16:00,670.9,,,,,,,,,,,,,,,,,,,,,,,,
5/05/2016 16:00,659.09,,,,,,,,,,,,,,,,,,,,,,,,
6/05/2016 16:00,673.95,,,,,,,,,,,,,,,,,,,,,,,,
9/05/2016 16:00,679.75,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2016 16:00,703.07,,,,,,,,,,,,,,,,,,,,,,,,
11/05/2016 16:00,713.23,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2016 16:00,717.93,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2016 16:00,709.92,,,,,,,,,,,,,,,,,,,,,,,,
16/05/2016 16:00,710.66,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2016 16:00,695.27,,,,,,,,,,,,,,,,,,,,,,,,
18/05/2016 16:00,697.45,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2016 16:00,698.52,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2016 16:00,702.8,,,,,,,,,,,,,,,,,,,,,,,,
23/05/2016 16:00,696.75,,,,,,,,,,,,,,,,,,,,,,,,
24/05/2016 16:00,704.2,,,,,,,,,,,,,,,,,,,,,,,,
25/05/2016 16:00,708.35,,,,,,,,,,,,,,,,,,,,,,,,
26/05/2016 16:00,714.91,,,,,,,,,,,,,,,,,,,,,,,,
27/05/2016 16:00,712.24,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2016 16:00,722.79,,,,,,,,,,,,,,,,,,,,,,,,
1/06/2016 16:00,719.44,,,,,,,,,,,,,,,,,,,,,,,,
2/06/2016 16:00,728.24,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2016 16:00,725.54,,,,,,,,,,,,,,,,,,,,,,,,
6/06/2016 16:00,726.73,,,,,,,,,,,,,,,,,,,,,,,,
7/06/2016 16:00,723.74,,,,,,,,,,,,,,,,,,,,,,,,
8/06/2016 16:00,726.64,,,,,,,,,,,,,,,,,,,,,,,,
9/06/2016 16:00,727.65,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2016 16:00,717.91,,,,,,,,,,,,,,,,,,,,,,,,
13/06/2016 16:00,715.24,,,,,,,,,,,,,,,,,,,,,,,,
14/06/2016 16:00,719.3,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2016 16:00,714.26,,,,,,,,,,,,,,,,,,,,,,,,
16/06/2016 16:00,717.51,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2016 16:00,706.39,,,,,,,,,,,,,,,,,,,,,,,,
20/06/2016 16:00,714.01,,,,,,,,,,,,,,,,,,,,,,,,
21/06/2016 16:00,715.82,,,,,,,,,,,,,,,,,,,,,,,,
22/06/2016 16:00,710.6,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2016 16:00,722.08,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2016 16:00,698.96,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2016 16:00,691.36,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2016 16:00,707.95,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2016 16:00,715.6,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2016 16:00,715.62,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2016 16:00,725.68,,,,,,,,,,,,,,,,,,,,,,,,
5/07/2016 16:00,728.1,,,,,,,,,,,,,,,,,,,,,,,,
6/07/2016 16:00,737.61,,,,,,,,,,,,,,,,,,,,,,,,
7/07/2016 16:00,736.57,,,,,,,,,,,,,,,,,,,,,,,,
8/07/2016 16:00,745.81,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2016 16:00,753.78,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2016 16:00,748.21,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2016 16:00,742.63,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2016 16:00,741.2,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2016 16:00,735.44,,,,,,,,,,,,,,,,,,,,,,,,
18/07/2016 16:00,736.07,,,,,,,,,,,,,,,,,,,,,,,,
19/07/2016 16:00,739.95,,,,,,,,,,,,,,,,,,,,,,,,
20/07/2016 16:00,745.72,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2016 16:00,744.43,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2016 16:00,744.86,,,,,,,,,,,,,,,,,,,,,,,,
25/07/2016 16:00,739.61,,,,,,,,,,,,,,,,,,,,,,,,
26/07/2016 16:00,735.59,,,,,,,,,,,,,,,,,,,,,,,,
27/07/2016 16:00,736.67,,,,,,,,,,,,,,,,,,,,,,,,
28/07/2016 16:00,752.61,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2016 16:00,758.81,,,,,,,,,,,,,,,,,,,,,,,,
